id,country_id,state_id,canton_id,name,code
160252,Ecuador,PASTAZA,MERA,SHELL,160252
160350,Ecuador,PASTAZA,SANTA CLARA,SANTA CLARA,160350
160351,Ecuador,PASTAZA,SANTA CLARA,SAN JOSÉ,160351
160450,Ecuador,PASTAZA,ARAJUNO,ARAJUNO,160450
160451,Ecuador,PASTAZA,ARAJUNO,CURARAY,160451
170101,Ecuador,PICHINCHA,QUITO,BELISARIO QUEVEDO,170101
170102,Ecuador,PICHINCHA,QUITO,CARCELÉN,170102
170103,Ecuador,PICHINCHA,QUITO,CENTRO HISTÓRICO,170103
170104,Ecuador,PICHINCHA,QUITO,COCHAPAMBA,170104
170105,Ecuador,PICHINCHA,QUITO,COMITÉ DEL PUEBLO,170105
